timestamp_utc,model_name,seed,quantization,dtype,GPU_NAME,batch_target_prompt_sz,batch_filler_token_length,batch_filler_tk_sz_mode,batch_size,question_index,run_index,target_index_in_batch,frozen_batch,batch_random_state,target_prompt_length,target_answer,processed_response,argmax_option_from_logits,logit_A,logit_B,logit_C,logit_D,logit_E,batch_lengths,unique_batch_lengths,repeated_prompts_in_batch,batch_hash,raw_vocab_logits_file,prob_A,prob_B,prob_C,prob_D,prob_E,rank_A,rank_B,rank_C,rank_D,rank_E,best_choice_from_logits,best_choice_logit,best_choice_rank,second_choice_from_logits,second_choice_logit,choice_margin_top1_top2,choice_entropy,global_max_token_id,global_max_token_repr,global_max_token_logit,global_max_token_is_choice,global_min_token_id,global_min_token_repr,global_min_token_logit,global_min_token_is_choice,gap_global_best_minus_best_choice,logits_mean,logits_std,logits_l2_norm,top1_token_id,top1_token_repr,top1_token_logit,top1_is_choice,top2_token_id,top2_token_repr,top2_token_logit,top2_is_choice,top3_token_id,top3_token_repr,top3_token_logit,top3_is_choice,top4_token_id,top4_token_repr,top4_token_logit,top4_is_choice,top5_token_id,top5_token_repr,top5_token_logit,top5_is_choice,top6_token_id,top6_token_repr,top6_token_logit,top6_is_choice,top7_token_id,top7_token_repr,top7_token_logit,top7_is_choice,top8_token_id,top8_token_repr,top8_token_logit,top8_is_choice,top9_token_id,top9_token_repr,top9_token_logit,top9_is_choice,top10_token_id,top10_token_repr,top10_token_logit,top10_is_choice,bottom1_token_id,bottom1_token_repr,bottom1_token_logit,bottom1_is_choice,bottom2_token_id,bottom2_token_repr,bottom2_token_logit,bottom2_is_choice,bottom3_token_id,bottom3_token_repr,bottom3_token_logit,bottom3_is_choice
2026-06-26T21:50:25.313986,gemma-2-9b-it,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,70,73,LARGER_1,1,0,0,0,True,383329927,70,E,D,D,17.50000,15.56250,16.12500,19.00000,18.75000,[70],1,0,8bf2a66ee0381d36a8812dd9e8dedba12eb51ea202f3c7845f48e2b690d001f9,,0.10674,0.01538,0.02699,0.47836,0.37254,10,23,16,3,4,D,19.00000,3,E,18.75000,0.25000,1.12108,107,'<end_of_turn>',20.75000,False,65688,'tagHelperRunner',-12.18750,False,1.75000,2.34498,2.26166,1648.40906,107,'<end_of_turn>',20.75000,False,235248,' ',20.75000,False,235299,'D',19.00000,True,235291,'E',18.75000,True,110,'\n\n\n',18.37500,False,688,'**',18.12500,False,139,'  ',18.00000,False,1261,'Answer',17.75000,False,651,'The',17.50000,False,235280,'A',17.50000,True,65688,'tagHelperRunner',-12.18750,False,202166,'richTextPanel',-10.56250,False,196891,' NSCoder',-9.75000,False
2026-06-26T21:50:25.401021,gemma-2-9b-it,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,70,73,LARGER_1,1,0,1,0,True,383329927,70,E,D,D,17.50000,15.56250,16.12500,19.00000,18.75000,[70],1,0,8bf2a66ee0381d36a8812dd9e8dedba12eb51ea202f3c7845f48e2b690d001f9,,0.10674,0.01538,0.02699,0.47836,0.37254,10,23,16,3,4,D,19.00000,3,E,18.75000,0.25000,1.12108,107,'<end_of_turn>',20.75000,False,65688,'tagHelperRunner',-12.18750,False,1.75000,2.34498,2.26166,1648.40906,107,'<end_of_turn>',20.75000,False,235248,' ',20.75000,False,235299,'D',19.00000,True,235291,'E',18.75000,True,110,'\n\n\n',18.37500,False,688,'**',18.12500,False,139,'  ',18.00000,False,1261,'Answer',17.75000,False,651,'The',17.50000,False,235280,'A',17.50000,True,65688,'tagHelperRunner',-12.18750,False,202166,'richTextPanel',-10.56250,False,196891,' NSCoder',-9.75000,False
2026-06-26T21:50:25.484644,gemma-2-9b-it,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,70,73,LARGER_1,1,0,2,0,True,383329927,70,E,D,D,17.50000,15.56250,16.12500,19.00000,18.75000,[70],1,0,8bf2a66ee0381d36a8812dd9e8dedba12eb51ea202f3c7845f48e2b690d001f9,,0.10674,0.01538,0.02699,0.47836,0.37254,10,23,16,3,4,D,19.00000,3,E,18.75000,0.25000,1.12108,107,'<end_of_turn>',20.75000,False,65688,'tagHelperRunner',-12.18750,False,1.75000,2.34498,2.26166,1648.40906,107,'<end_of_turn>',20.75000,False,235248,' ',20.75000,False,235299,'D',19.00000,True,235291,'E',18.75000,True,110,'\n\n\n',18.37500,False,688,'**',18.12500,False,139,'  ',18.00000,False,1261,'Answer',17.75000,False,651,'The',17.50000,False,235280,'A',17.50000,True,65688,'tagHelperRunner',-12.18750,False,202166,'richTextPanel',-10.56250,False,196891,' NSCoder',-9.75000,False
2026-06-26T21:50:25.571226,gemma-2-9b-it,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,70,73,LARGER_1,1,0,3,0,True,383329927,70,E,D,D,17.50000,15.56250,16.12500,19.00000,18.75000,[70],1,0,8bf2a66ee0381d36a8812dd9e8dedba12eb51ea202f3c7845f48e2b690d001f9,,0.10674,0.01538,0.02699,0.47836,0.37254,10,23,16,3,4,D,19.00000,3,E,18.75000,0.25000,1.12108,107,'<end_of_turn>',20.75000,False,65688,'tagHelperRunner',-12.18750,False,1.75000,2.34498,2.26166,1648.40906,107,'<end_of_turn>',20.75000,False,235248,' ',20.75000,False,235299,'D',19.00000,True,235291,'E',18.75000,True,110,'\n\n\n',18.37500,False,688,'**',18.12500,False,139,'  ',18.00000,False,1261,'Answer',17.75000,False,651,'The',17.50000,False,235280,'A',17.50000,True,65688,'tagHelperRunner',-12.18750,False,202166,'richTextPanel',-10.56250,False,196891,' NSCoder',-9.75000,False
2026-06-26T21:50:25.653437,gemma-2-9b-it,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,70,73,LARGER_1,1,0,4,0,True,383329927,70,E,D,D,17.50000,15.56250,16.12500,19.00000,18.75000,[70],1,0,8bf2a66ee0381d36a8812dd9e8dedba12eb51ea202f3c7845f48e2b690d001f9,,0.10674,0.01538,0.02699,0.47836,0.37254,10,23,16,3,4,D,19.00000,3,E,18.75000,0.25000,1.12108,107,'<end_of_turn>',20.75000,False,65688,'tagHelperRunner',-12.18750,False,1.75000,2.34498,2.26166,1648.40906,107,'<end_of_turn>',20.75000,False,235248,' ',20.75000,False,235299,'D',19.00000,True,235291,'E',18.75000,True,110,'\n\n\n',18.37500,False,688,'**',18.12500,False,139,'  ',18.00000,False,1261,'Answer',17.75000,False,651,'The',17.50000,False,235280,'A',17.50000,True,65688,'tagHelperRunner',-12.18750,False,202166,'richTextPanel',-10.56250,False,196891,' NSCoder',-9.75000,False
2026-06-26T21:50:25.812604,gemma-2-9b-it,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,70,73,LARGER_1,1,0,5,0,True,383329927,70,E,D,D,17.50000,15.56250,16.12500,19.00000,18.75000,[70],1,0,8bf2a66ee0381d36a8812dd9e8dedba12eb51ea202f3c7845f48e2b690d001f9,,0.10674,0.01538,0.02699,0.47836,0.37254,10,23,16,3,4,D,19.00000,3,E,18.75000,0.25000,1.12108,107,'<end_of_turn>',20.75000,False,65688,'tagHelperRunner',-12.18750,False,1.75000,2.34498,2.26166,1648.40906,107,'<end_of_turn>',20.75000,False,235248,' ',20.75000,False,235299,'D',19.00000,True,235291,'E',18.75000,True,110,'\n\n\n',18.37500,False,688,'**',18.12500,False,139,'  ',18.00000,False,1261,'Answer',17.75000,False,651,'The',17.50000,False,235280,'A',17.50000,True,65688,'tagHelperRunner',-12.18750,False,202166,'richTextPanel',-10.56250,False,196891,' NSCoder',-9.75000,False
2026-06-26T21:50:25.930917,gemma-2-9b-it,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,70,73,LARGER_1,1,0,6,0,True,383329927,70,E,D,D,17.50000,15.56250,16.12500,19.00000,18.75000,[70],1,0,8bf2a66ee0381d36a8812dd9e8dedba12eb51ea202f3c7845f48e2b690d001f9,,0.10674,0.01538,0.02699,0.47836,0.37254,10,23,16,3,4,D,19.00000,3,E,18.75000,0.25000,1.12108,107,'<end_of_turn>',20.75000,False,65688,'tagHelperRunner',-12.18750,False,1.75000,2.34498,2.26166,1648.40906,107,'<end_of_turn>',20.75000,False,235248,' ',20.75000,False,235299,'D',19.00000,True,235291,'E',18.75000,True,110,'\n\n\n',18.37500,False,688,'**',18.12500,False,139,'  ',18.00000,False,1261,'Answer',17.75000,False,651,'The',17.50000,False,235280,'A',17.50000,True,65688,'tagHelperRunner',-12.18750,False,202166,'richTextPanel',-10.56250,False,196891,' NSCoder',-9.75000,False
2026-06-26T21:50:26.013996,gemma-2-9b-it,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,70,73,LARGER_1,1,0,7,0,True,383329927,70,E,D,D,17.50000,15.56250,16.12500,19.00000,18.75000,[70],1,0,8bf2a66ee0381d36a8812dd9e8dedba12eb51ea202f3c7845f48e2b690d001f9,,0.10674,0.01538,0.02699,0.47836,0.37254,10,23,16,3,4,D,19.00000,3,E,18.75000,0.25000,1.12108,107,'<end_of_turn>',20.75000,False,65688,'tagHelperRunner',-12.18750,False,1.75000,2.34498,2.26166,1648.40906,107,'<end_of_turn>',20.75000,False,235248,' ',20.75000,False,235299,'D',19.00000,True,235291,'E',18.75000,True,110,'\n\n\n',18.37500,False,688,'**',18.12500,False,139,'  ',18.00000,False,1261,'Answer',17.75000,False,651,'The',17.50000,False,235280,'A',17.50000,True,65688,'tagHelperRunner',-12.18750,False,202166,'richTextPanel',-10.56250,False,196891,' NSCoder',-9.75000,False
2026-06-26T21:50:26.101080,gemma-2-9b-it,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,70,73,LARGER_1,1,0,8,0,True,383329927,70,E,D,D,17.50000,15.56250,16.12500,19.00000,18.75000,[70],1,0,8bf2a66ee0381d36a8812dd9e8dedba12eb51ea202f3c7845f48e2b690d001f9,,0.10674,0.01538,0.02699,0.47836,0.37254,10,23,16,3,4,D,19.00000,3,E,18.75000,0.25000,1.12108,107,'<end_of_turn>',20.75000,False,65688,'tagHelperRunner',-12.18750,False,1.75000,2.34498,2.26166,1648.40906,107,'<end_of_turn>',20.75000,False,235248,' ',20.75000,False,235299,'D',19.00000,True,235291,'E',18.75000,True,110,'\n\n\n',18.37500,False,688,'**',18.12500,False,139,'  ',18.00000,False,1261,'Answer',17.75000,False,651,'The',17.50000,False,235280,'A',17.50000,True,65688,'tagHelperRunner',-12.18750,False,202166,'richTextPanel',-10.56250,False,196891,' NSCoder',-9.75000,False
2026-06-26T21:50:26.185351,gemma-2-9b-it,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,70,73,LARGER_1,1,0,9,0,True,383329927,70,E,D,D,17.50000,15.56250,16.12500,19.00000,18.75000,[70],1,0,8bf2a66ee0381d36a8812dd9e8dedba12eb51ea202f3c7845f48e2b690d001f9,,0.10674,0.01538,0.02699,0.47836,0.37254,10,23,16,3,4,D,19.00000,3,E,18.75000,0.25000,1.12108,107,'<end_of_turn>',20.75000,False,65688,'tagHelperRunner',-12.18750,False,1.75000,2.34498,2.26166,1648.40906,107,'<end_of_turn>',20.75000,False,235248,' ',20.75000,False,235299,'D',19.00000,True,235291,'E',18.75000,True,110,'\n\n\n',18.37500,False,688,'**',18.12500,False,139,'  ',18.00000,False,1261,'Answer',17.75000,False,651,'The',17.50000,False,235280,'A',17.50000,True,65688,'tagHelperRunner',-12.18750,False,202166,'richTextPanel',-10.56250,False,196891,' NSCoder',-9.75000,False
