timestamp_utc,model_name,seed,quantization,dtype,GPU_NAME,batch_target_prompt_sz,batch_filler_token_length,batch_filler_tk_sz_mode,batch_size,question_index,run_index,target_index_in_batch,frozen_batch,batch_random_state,target_prompt_length,target_answer,processed_response,argmax_option_from_logits,logit_A,logit_B,logit_C,logit_D,batch_lengths,unique_batch_lengths,repeated_prompts_in_batch,batch_hash,raw_vocab_logits_file,prob_A,prob_B,prob_C,prob_D,rank_A,rank_B,rank_C,rank_D,best_choice_from_logits,best_choice_logit,best_choice_rank,second_choice_from_logits,second_choice_logit,choice_margin_top1_top2,choice_entropy,global_max_token_id,global_max_token_repr,global_max_token_logit,global_max_token_is_choice,global_min_token_id,global_min_token_repr,global_min_token_logit,global_min_token_is_choice,gap_global_best_minus_best_choice,logits_mean,logits_std,logits_l2_norm,top1_token_id,top1_token_repr,top1_token_logit,top1_is_choice,top2_token_id,top2_token_repr,top2_token_logit,top2_is_choice,top3_token_id,top3_token_repr,top3_token_logit,top3_is_choice,top4_token_id,top4_token_repr,top4_token_logit,top4_is_choice,top5_token_id,top5_token_repr,top5_token_logit,top5_is_choice,top6_token_id,top6_token_repr,top6_token_logit,top6_is_choice,top7_token_id,top7_token_repr,top7_token_logit,top7_is_choice,top8_token_id,top8_token_repr,top8_token_logit,top8_is_choice,top9_token_id,top9_token_repr,top9_token_logit,top9_is_choice,top10_token_id,top10_token_repr,top10_token_logit,top10_is_choice,bottom1_token_id,bottom1_token_repr,bottom1_token_logit,bottom1_is_choice,bottom2_token_id,bottom2_token_repr,bottom2_token_logit,bottom2_is_choice,bottom3_token_id,bottom3_token_repr,bottom3_token_logit,bottom3_is_choice
2026-06-25T23:34:08.505486,Qwen3-8B-Base,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,62,104,LARGER_1,1,0,0,0,True,383329927,62,D,D,D,32.75000,33.50000,32.50000,38.50000,[62],1,0,288d16b62f0ce123a17c629c24fd68eceba20ec16ae8ed02628d039220e75f76,,0.00314,0.00666,0.00245,0.98775,4,3,5,1,D,38.50000,1,B,33.50000,5.00000,0.07837,35,'D',38.50000,True,70719,'numerusform',-9.06250,False,0.00000,13.49638,3.30139,5415.89941,35,'D',38.50000,True,785,'The',34.00000,False,33,'B',33.50000,True,32,'A',32.75000,True,34,'C',32.50000,True,16141,'Answer',32.25000,False,1249,'To',31.87500,False,67,'d',31.00000,False,8304,'Step',30.87500,False,334,'**',30.87500,False,70719,'numerusform',-9.06250,False,88375,'elementGuidId',-5.43750,False,133129,'โปรแ',-5.25000,False
2026-06-25T23:34:08.565734,Qwen3-8B-Base,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,62,104,LARGER_1,1,0,1,0,True,383329927,62,D,D,D,32.75000,33.50000,32.50000,38.50000,[62],1,0,288d16b62f0ce123a17c629c24fd68eceba20ec16ae8ed02628d039220e75f76,,0.00314,0.00666,0.00245,0.98775,4,3,5,1,D,38.50000,1,B,33.50000,5.00000,0.07837,35,'D',38.50000,True,70719,'numerusform',-9.06250,False,0.00000,13.49638,3.30139,5415.89941,35,'D',38.50000,True,785,'The',34.00000,False,33,'B',33.50000,True,32,'A',32.75000,True,34,'C',32.50000,True,16141,'Answer',32.25000,False,1249,'To',31.87500,False,67,'d',31.00000,False,8304,'Step',30.87500,False,334,'**',30.87500,False,70719,'numerusform',-9.06250,False,88375,'elementGuidId',-5.43750,False,133129,'โปรแ',-5.25000,False
2026-06-25T23:34:08.620042,Qwen3-8B-Base,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,62,104,LARGER_1,1,0,2,0,True,383329927,62,D,D,D,32.75000,33.50000,32.50000,38.50000,[62],1,0,288d16b62f0ce123a17c629c24fd68eceba20ec16ae8ed02628d039220e75f76,,0.00314,0.00666,0.00245,0.98775,4,3,5,1,D,38.50000,1,B,33.50000,5.00000,0.07837,35,'D',38.50000,True,70719,'numerusform',-9.06250,False,0.00000,13.49638,3.30139,5415.89941,35,'D',38.50000,True,785,'The',34.00000,False,33,'B',33.50000,True,32,'A',32.75000,True,34,'C',32.50000,True,16141,'Answer',32.25000,False,1249,'To',31.87500,False,67,'d',31.00000,False,8304,'Step',30.87500,False,334,'**',30.87500,False,70719,'numerusform',-9.06250,False,88375,'elementGuidId',-5.43750,False,133129,'โปรแ',-5.25000,False
2026-06-25T23:34:08.674739,Qwen3-8B-Base,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,62,104,LARGER_1,1,0,3,0,True,383329927,62,D,D,D,32.75000,33.50000,32.50000,38.50000,[62],1,0,288d16b62f0ce123a17c629c24fd68eceba20ec16ae8ed02628d039220e75f76,,0.00314,0.00666,0.00245,0.98775,4,3,5,1,D,38.50000,1,B,33.50000,5.00000,0.07837,35,'D',38.50000,True,70719,'numerusform',-9.06250,False,0.00000,13.49638,3.30139,5415.89941,35,'D',38.50000,True,785,'The',34.00000,False,33,'B',33.50000,True,32,'A',32.75000,True,34,'C',32.50000,True,16141,'Answer',32.25000,False,1249,'To',31.87500,False,67,'d',31.00000,False,8304,'Step',30.87500,False,334,'**',30.87500,False,70719,'numerusform',-9.06250,False,88375,'elementGuidId',-5.43750,False,133129,'โปรแ',-5.25000,False
2026-06-25T23:34:08.731771,Qwen3-8B-Base,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,62,104,LARGER_1,1,0,4,0,True,383329927,62,D,D,D,32.75000,33.50000,32.50000,38.50000,[62],1,0,288d16b62f0ce123a17c629c24fd68eceba20ec16ae8ed02628d039220e75f76,,0.00314,0.00666,0.00245,0.98775,4,3,5,1,D,38.50000,1,B,33.50000,5.00000,0.07837,35,'D',38.50000,True,70719,'numerusform',-9.06250,False,0.00000,13.49638,3.30139,5415.89941,35,'D',38.50000,True,785,'The',34.00000,False,33,'B',33.50000,True,32,'A',32.75000,True,34,'C',32.50000,True,16141,'Answer',32.25000,False,1249,'To',31.87500,False,67,'d',31.00000,False,8304,'Step',30.87500,False,334,'**',30.87500,False,70719,'numerusform',-9.06250,False,88375,'elementGuidId',-5.43750,False,133129,'โปรแ',-5.25000,False
2026-06-25T23:34:08.788198,Qwen3-8B-Base,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,62,104,LARGER_1,1,0,5,0,True,383329927,62,D,D,D,32.75000,33.50000,32.50000,38.50000,[62],1,0,288d16b62f0ce123a17c629c24fd68eceba20ec16ae8ed02628d039220e75f76,,0.00314,0.00666,0.00245,0.98775,4,3,5,1,D,38.50000,1,B,33.50000,5.00000,0.07837,35,'D',38.50000,True,70719,'numerusform',-9.06250,False,0.00000,13.49638,3.30139,5415.89941,35,'D',38.50000,True,785,'The',34.00000,False,33,'B',33.50000,True,32,'A',32.75000,True,34,'C',32.50000,True,16141,'Answer',32.25000,False,1249,'To',31.87500,False,67,'d',31.00000,False,8304,'Step',30.87500,False,334,'**',30.87500,False,70719,'numerusform',-9.06250,False,88375,'elementGuidId',-5.43750,False,133129,'โปรแ',-5.25000,False
2026-06-25T23:34:08.845910,Qwen3-8B-Base,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,62,104,LARGER_1,1,0,6,0,True,383329927,62,D,D,D,32.75000,33.50000,32.50000,38.50000,[62],1,0,288d16b62f0ce123a17c629c24fd68eceba20ec16ae8ed02628d039220e75f76,,0.00314,0.00666,0.00245,0.98775,4,3,5,1,D,38.50000,1,B,33.50000,5.00000,0.07837,35,'D',38.50000,True,70719,'numerusform',-9.06250,False,0.00000,13.49638,3.30139,5415.89941,35,'D',38.50000,True,785,'The',34.00000,False,33,'B',33.50000,True,32,'A',32.75000,True,34,'C',32.50000,True,16141,'Answer',32.25000,False,1249,'To',31.87500,False,67,'d',31.00000,False,8304,'Step',30.87500,False,334,'**',30.87500,False,70719,'numerusform',-9.06250,False,88375,'elementGuidId',-5.43750,False,133129,'โปรแ',-5.25000,False
2026-06-25T23:34:08.961481,Qwen3-8B-Base,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,62,104,LARGER_1,1,0,7,0,True,383329927,62,D,D,D,32.75000,33.50000,32.50000,38.50000,[62],1,0,288d16b62f0ce123a17c629c24fd68eceba20ec16ae8ed02628d039220e75f76,,0.00314,0.00666,0.00245,0.98775,4,3,5,1,D,38.50000,1,B,33.50000,5.00000,0.07837,35,'D',38.50000,True,70719,'numerusform',-9.06250,False,0.00000,13.49638,3.30139,5415.89941,35,'D',38.50000,True,785,'The',34.00000,False,33,'B',33.50000,True,32,'A',32.75000,True,34,'C',32.50000,True,16141,'Answer',32.25000,False,1249,'To',31.87500,False,67,'d',31.00000,False,8304,'Step',30.87500,False,334,'**',30.87500,False,70719,'numerusform',-9.06250,False,88375,'elementGuidId',-5.43750,False,133129,'โปรแ',-5.25000,False
2026-06-25T23:34:09.023054,Qwen3-8B-Base,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,62,104,LARGER_1,1,0,8,0,True,383329927,62,D,D,D,32.75000,33.50000,32.50000,38.50000,[62],1,0,288d16b62f0ce123a17c629c24fd68eceba20ec16ae8ed02628d039220e75f76,,0.00314,0.00666,0.00245,0.98775,4,3,5,1,D,38.50000,1,B,33.50000,5.00000,0.07837,35,'D',38.50000,True,70719,'numerusform',-9.06250,False,0.00000,13.49638,3.30139,5415.89941,35,'D',38.50000,True,785,'The',34.00000,False,33,'B',33.50000,True,32,'A',32.75000,True,34,'C',32.50000,True,16141,'Answer',32.25000,False,1249,'To',31.87500,False,67,'d',31.00000,False,8304,'Step',30.87500,False,334,'**',30.87500,False,70719,'numerusform',-9.06250,False,88375,'elementGuidId',-5.43750,False,133129,'โปรแ',-5.25000,False
2026-06-25T23:34:09.080280,Qwen3-8B-Base,42,bf16,bf16,NVIDIA H100 NVL MIG 3g.47gb,62,104,LARGER_1,1,0,9,0,True,383329927,62,D,D,D,32.75000,33.50000,32.50000,38.50000,[62],1,0,288d16b62f0ce123a17c629c24fd68eceba20ec16ae8ed02628d039220e75f76,,0.00314,0.00666,0.00245,0.98775,4,3,5,1,D,38.50000,1,B,33.50000,5.00000,0.07837,35,'D',38.50000,True,70719,'numerusform',-9.06250,False,0.00000,13.49638,3.30139,5415.89941,35,'D',38.50000,True,785,'The',34.00000,False,33,'B',33.50000,True,32,'A',32.75000,True,34,'C',32.50000,True,16141,'Answer',32.25000,False,1249,'To',31.87500,False,67,'d',31.00000,False,8304,'Step',30.87500,False,334,'**',30.87500,False,70719,'numerusform',-9.06250,False,88375,'elementGuidId',-5.43750,False,133129,'โปรแ',-5.25000,False
